arch,task,model,metric,sampleseed,mean,std,n,t_statistic,p_value,significant,ablation
protxlstm,structure_secondary_structure_tape_ss3_processed_ts115_noflatten,protxlstm_102M_60B,test_performance_2,sampling_seed-0,0.5211957985456503,0.0026878270072373906,5,-188.02312944413885,2.3999061275197008e-09,True,rand
protxlstm,structure_secondary_structure_tape_ss3_processed_ts115_noflatten,protxlstm_102M_60B,test_performance_2,sampling_seed-12345,0.5210207379477512,0.0028395606631116312,5,-178.64406497951754,2.944938081100189e-09,True,rand
protxlstm,structure_secondary_structure_tape_ss3_processed_ts115_noflatten,protxlstm_102M_60B,test_performance_2,sampling_seed-42,0.5212159978454081,0.0027799427710608797,5,-181.7224177654276,2.750423432474531e-09,True,rand
protxlstm,structure_secondary_structure_tape_ss3_processed_ts115_noflatten,protxlstm_26M_30B,test_performance_2,sampling_seed-0,0.5089550228925397,0.0007141530916912332,2,-374.4666666666673,0.0008500332816199466,True,rand
protxlstm,structure_secondary_structure_tape_ss3_processed_ts115_noflatten,protxlstm_26M_30B,test_performance_2,sampling_seed-12345,0.5083153784002155,0.0012854755650442355,2,-207.5555555555534,0.001533601075578438,True,rand
protxlstm,structure_secondary_structure_tape_ss3_processed_ts115_noflatten,protxlstm_26M_30B,test_performance_2,sampling_seed-42,0.5068789837507856,0.003971149758834025,3,-83.67634082949232,7.139562766116773e-05,True,rand
poet,annotation_scl_balanced_mean,poet_201M,test_performance_2,sampling_seed-42,0.3984415584415585,0.008535935961119475,5,-44.63514642404899,7.532888684651414e-07,True,stat
poet,evolution_remote_homology_tape_rh_processed_test-family-holdout_mean,poet_201M,test_performance_2,sampling_seed-42,0.0,0.0,5,,,,stat
poet,evolution_remote_homology_tape_rh_processed_test-fold-holdout_mean,poet_201M,test_performance_2,sampling_seed-42,0.0,0.0,5,,,,stat
poet,evolution_remote_homology_tape_rh_processed_test-superfamily-holdout_mean,poet_201M,test_performance_2,sampling_seed-42,0.0,0.0,5,,,,stat
poet,proeng_aav_low_vs_high_mean,poet_201M,test_performance_2,sampling_seed-42,0.14243182032499527,0.007234188083941547,5,-81.06109755123175,6.941140581568173e-08,True,stat
poet,proeng_aav_one_vs_many_mean,poet_201M,test_performance_2,sampling_seed-42,0.18341029841539475,0.1287075710740578,5,-4.179481970390202,0.006962063864397804,True,stat
poet,proeng_aav_two_vs_many_mean,poet_201M,test_performance_2,sampling_seed-42,0.08898254494064804,0.13851437668992678,5,-5.48665584461536,0.0026875146524828358,True,stat
poet,proeng_gb1_low_vs_high_mean,poet_201M,test_performance_2,sampling_seed-42,0.2953656357224662,0.020083103128393533,5,-8.906471895326169,0.00043919080951650683,True,stat
poet,proeng_gb1_one_vs_rest_mean,poet_201M,test_performance_2,sampling_seed-42,0.1283154432466919,0.015794405529314083,5,-42.527639064530405,9.137702316550725e-07,True,stat
poet,proeng_gb1_two_vs_rest_mean,poet_201M,test_performance_2,sampling_seed-42,0.34679166544074863,0.07089956201481326,5,5.380281461912505,0.9971162250771703,False,stat
poet,proeng_thermo_mixed_split_mean,poet_201M,test_performance_2,sampling_seed-42,0.46846347259587395,0.00854025291258596,5,-49.74865910766665,4.884575099687817e-07,True,stat
poet,structure_secondary_structure_tape_ss3_processed_casp12_noflatten,poet_201M,test_performance_2,sampling_seed-42,0.5576901874310916,0.003450382320460012,5,-143.56364366727647,7.059970755788633e-09,True,stat
poet,structure_secondary_structure_tape_ss3_processed_cb513_noflatten,poet_201M,test_performance_2,sampling_seed-42,0.5287766694375173,0.0011258381679158714,5,-589.9220847893918,2.477047386841249e-11,True,stat
poet,structure_secondary_structure_tape_ss3_processed_ts115_noflatten,poet_201M,test_performance_2,sampling_seed-42,0.5726972798276326,0.0022719348912512956,5,-260.61898049006044,6.50211225591289e-10,True,stat
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,test_performance_2,sampling_seed-0,0.1807792207792208,0.01226568202921309,5,-49.434832765803485,5.009624279834984e-07,True,stat
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,test_performance_2,sampling_seed-12345,0.19220779220779222,0.02551543208362143,5,-17.75480669063343,2.9561619825117366e-05,True,stat
protmamba,annotation_scl_balanced_mean,protmamba_107M_195B,test_performance_2,sampling_seed-42,0.17714285714285713,0.02073046227452979,5,-29.08122118191928,4.16154841586775e-06,True,stat
protmamba,evolution_remote_homology_tape_rh_processed_test-family-holdout_mean,protmamba_107M_195B,test_performance_2,sampling_seed-0,0.00015723270440251574,0.00035158301533015564,5,-28.999999999999996,4.208180907288916e-06,True,stat
protmamba,evolution_remote_homology_tape_rh_processed_test-family-holdout_mean,protmamba_107M_195B,test_performance_2,sampling_seed-12345,0.00047169811320754723,0.0007031660306603113,5,-16.0,4.4608271190530465e-05,True,stat
protmamba,evolution_remote_homology_tape_rh_processed_test-family-holdout_mean,protmamba_107M_195B,test_performance_2,sampling_seed-42,0.00047169811320754723,0.00043059949489399855,5,-17.962924780409974,2.8228831104340617e-05,True,stat
protmamba,evolution_remote_homology_tape_rh_processed_test-fold-holdout_mean,protmamba_107M_195B,test_performance_2,sampling_seed-0,0.001392757660167131,0.0009848283860536874,5,3.162277660168379,0.9829452884162952,False,stat
protmamba,evolution_remote_homology_tape_rh_processed_test-fold-holdout_mean,protmamba_107M_195B,test_performance_2,sampling_seed-12345,0.0002785515320334262,0.0006228601608634512,5,1.0,0.8130495168499705,False,stat
protmamba,evolution_remote_homology_tape_rh_processed_test-fold-holdout_mean,protmamba_107M_195B,test_performance_2,sampling_seed-42,0.0008356545961002786,0.0012457203217269024,5,1.5,0.896,False,stat
protmamba,evolution_remote_homology_tape_rh_processed_test-superfamily-holdout_mean,protmamba_107M_195B,test_performance_2,sampling_seed-0,0.0007974481658692184,0.0007974481658692185,5,2.2360679774997894,0.9554953287499571,False,stat
protmamba,evolution_remote_homology_tape_rh_processed_test-superfamily-holdout_mean,protmamba_107M_195B,test_performance_2,sampling_seed-12345,0.001435406698564593,0.0010397452001918099,5,1.37198868114007,0.8790092347159896,False,stat
protmamba,evolution_remote_homology_tape_rh_processed_test-superfamily-holdout_mean,protmamba_107M_195B,test_performance_2,sampling_seed-42,0.0014354066985645933,0.0006671930036156902,5,2.138089935299395,0.9503496583931367,False,stat
protmamba,proeng_aav_low_vs_high_mean,protmamba_107M_195B,test_performance_2,sampling_seed-0,0.21438928514359365,0.024397811242728835,5,-9.54265668771555,0.00033674407584392493,True,stat
protmamba,proeng_aav_low_vs_high_mean,protmamba_107M_195B,test_performance_2,sampling_seed-12345,0.21438928514359365,0.024397811242728835,5,-9.54265668771555,0.00033674407584392493,True,stat
protmamba,proeng_aav_low_vs_high_mean,protmamba_107M_195B,test_performance_2,sampling_seed-42,0.21438928514359365,0.024397811242728835,5,-9.54265668771555,0.00033674407584392493,True,stat
protmamba,proeng_aav_one_vs_many_mean,protmamba_107M_195B,test_performance_2,sampling_seed-0,0.10729026910916131,0.04835758525369429,5,-20.511361453307273,1.6683709884017213e-05,True,stat
protmamba,proeng_aav_one_vs_many_mean,protmamba_107M_195B,test_performance_2,sampling_seed-12345,0.10729026910916131,0.04835758525369429,5,-20.511361453307273,1.6683709884017213e-05,True,stat
protmamba,proeng_aav_one_vs_many_mean,protmamba_107M_195B,test_performance_2,sampling_seed-42,0.10729026910916131,0.04835758525369429,5,-20.511361453307273,1.6683709884017213e-05,True,stat
protmamba,proeng_aav_two_vs_many_mean,protmamba_107M_195B,test_performance_2,sampling_seed-0,0.484779359288433,0.03381298909449551,5,-2.9819600445547167,0.020329980074876013,True,stat
protmamba,proeng_aav_two_vs_many_mean,protmamba_107M_195B,test_performance_2,sampling_seed-12345,0.484779359288433,0.03381298909449551,5,-2.9819600445547167,0.020329980074876013,True,stat
protmamba,proeng_aav_two_vs_many_mean,protmamba_107M_195B,test_performance_2,sampling_seed-42,0.484779359288433,0.03381298909449551,5,-2.9819600445547167,0.020329980074876013,True,stat
protmamba,proeng_gb1_low_vs_high_mean,protmamba_107M_195B,test_performance_2,sampling_seed-0,0.05464510650776686,0.03423687797329234,5,-22.94617797008329,1.0685648553893035e-05,True,stat
protmamba,proeng_gb1_low_vs_high_mean,protmamba_107M_195B,test_performance_2,sampling_seed-12345,0.05464549536553328,0.03423660017034021,5,-22.946338763022826,1.068535092727378e-05,True,stat
protmamba,proeng_gb1_low_vs_high_mean,protmamba_107M_195B,test_performance_2,sampling_seed-42,0.0548503855831788,0.03401597736404172,5,-23.081696837504055,1.0438432929577225e-05,True,stat
protmamba,proeng_gb1_one_vs_rest_mean,protmamba_107M_195B,test_performance_2,sampling_seed-0,0.04811924493460612,0.017524922884604523,5,-6.3056122599734366,0.0016169232961557127,True,stat
protmamba,proeng_gb1_one_vs_rest_mean,protmamba_107M_195B,test_performance_2,sampling_seed-12345,0.048118957839203565,0.0175248816755499,5,-6.305663718988846,0.0016168745519636579,True,stat
protmamba,proeng_gb1_one_vs_rest_mean,protmamba_107M_195B,test_performance_2,sampling_seed-42,0.04811988493638471,0.017524289807954112,5,-6.305758391339316,0.0016167848789630961,True,stat
protmamba,proeng_gb1_two_vs_rest_mean,protmamba_107M_195B,test_performance_2,sampling_seed-0,0.0721280800209966,0.04229547574106197,5,-0.9481558622054127,0.19836984526053392,False,stat
protmamba,proeng_gb1_two_vs_rest_mean,protmamba_107M_195B,test_performance_2,sampling_seed-12345,0.07212731086358491,0.04229503851884364,5,-0.9482063277716372,0.19835844545887263,False,stat
protmamba,proeng_gb1_two_vs_rest_mean,protmamba_107M_195B,test_performance_2,sampling_seed-42,0.07212816201788125,0.04229533988691166,5,-0.9481545727087652,0.19837013655567323,False,stat
protmamba,proeng_thermo_mixed_split_mean,protmamba_107M_195B,test_performance_2,sampling_seed-0,0.07274592348220812,0.045050661459111074,5,-23.352555000168703,9.965361783954872e-06,True,stat
protmamba,proeng_thermo_mixed_split_mean,protmamba_107M_195B,test_performance_2,sampling_seed-12345,0.07858120058485094,0.03746993211745174,5,-28.54574058640894,4.481374121575637e-06,True,stat
protmamba,proeng_thermo_mixed_split_mean,protmamba_107M_195B,test_performance_2,sampling_seed-42,0.08329252687637227,0.04098509789788794,5,-25.874481899941955,6.627081325136115e-06,True,stat
protmamba,structure_secondary_structure_tape_ss3_processed_casp12_noflatten,protmamba_107M_195B,test_performance_2,sampling_seed-0,0.40661521499448733,0.010645235397839854,5,-50.99642834424855,4.4243525881463546e-07,True,stat
protmamba,structure_secondary_structure_tape_ss3_processed_casp12_noflatten,protmamba_107M_195B,test_performance_2,sampling_seed-12345,0.40231532524807057,0.012092369917829842,5,-44.643766286722204,7.527082245686486e-07,True,stat
protmamba,structure_secondary_structure_tape_ss3_processed_casp12_noflatten,protmamba_107M_195B,test_performance_2,sampling_seed-42,0.41990077177508267,0.025407224494162207,5,-19.578880069850257,2.0065704684604128e-05,True,stat
protmamba,structure_secondary_structure_tape_ss3_processed_cb513_noflatten,protmamba_107M_195B,test_performance_2,sampling_seed-0,0.38945552784704907,0.006504592928365659,5,-98.9681916680316,3.124950730641733e-08,True,stat
protmamba,structure_secondary_structure_tape_ss3_processed_cb513_noflatten,protmamba_107M_195B,test_performance_2,sampling_seed-12345,0.3864366860626212,0.00974497774400733,5,-66.10839901146667,1.5683121086723553e-07,True,stat
protmamba,structure_secondary_structure_tape_ss3_processed_cb513_noflatten,protmamba_107M_195B,test_performance_2,sampling_seed-42,0.3977320587420338,0.014737340695939112,5,-42.199653159484534,9.424572191690644e-07,True,stat
protmamba,structure_secondary_structure_tape_ss3_processed_ts115_noflatten,protmamba_107M_195B,test_performance_2,sampling_seed-0,0.3981887961217344,0.010714872306810948,5,-62.48704064809591,1.964356400416561e-07,True,stat
protmamba,structure_secondary_structure_tape_ss3_processed_ts115_noflatten,protmamba_107M_195B,test_performance_2,sampling_seed-12345,0.3933140317802316,0.008729919095384009,5,-76.82256542838343,8.603508729347378e-08,True,stat
protmamba,structure_secondary_structure_tape_ss3_processed_ts115_noflatten,protmamba_107M_195B,test_performance_2,sampling_seed-42,0.40402639375168325,0.01204240378814395,5,-53.877034553289135,3.55230085570299e-07,True,stat
protxlstm,annotation_scl_balanced_mean,protxlstm_102M_60B,test_performance_2,sampling_seed-0,0.3194805194805195,0.021339839902798686,5,-9.525793444156804,0.00033905051399199423,True,stat
protxlstm,annotation_scl_balanced_mean,protxlstm_102M_60B,test_performance_2,sampling_seed-12345,0.3127272727272727,0.02138720919505341,5,-10.21075839595909,0.0002591893995276676,True,stat
protxlstm,annotation_scl_balanced_mean,protxlstm_102M_60B,test_performance_2,sampling_seed-42,0.3194805194805195,0.02061624398232149,5,-9.578414886923188,0.00033191738908183163,True,stat
protxlstm,annotation_scl_balanced_mean,protxlstm_26M_30B,test_performance_2,sampling_seed-0,0.29558441558441556,0.013421309800274096,5,-24.752860841732755,7.905128483004009e-06,True,stat
protxlstm,annotation_scl_balanced_mean,protxlstm_26M_30B,test_performance_2,sampling_seed-12345,0.29246753246753243,0.012803903941679212,5,-26.037168747361925,6.463793715597355e-06,True,stat
protxlstm,annotation_scl_balanced_mean,protxlstm_26M_30B,test_performance_2,sampling_seed-42,0.2961038961038961,0.014226559935199124,5,-23.270152556440184,1.010639711422451e-05,True,stat
protxlstm,evolution_remote_homology_tape_rh_processed_test-family-holdout_mean,protxlstm_102M_60B,test_performance_2,sampling_seed-0,0.0,0.0,5,,,,stat
protxlstm,evolution_remote_homology_tape_rh_processed_test-family-holdout_mean,protxlstm_102M_60B,test_performance_2,sampling_seed-12345,0.0,0.0,5,,,,stat
protxlstm,evolution_remote_homology_tape_rh_processed_test-family-holdout_mean,protxlstm_102M_60B,test_performance_2,sampling_seed-42,0.0,0.0,5,,,,stat
protxlstm,evolution_remote_homology_tape_rh_processed_test-fold-holdout_mean,protxlstm_102M_60B,test_performance_2,sampling_seed-0,0.0,0.0,5,,,,stat
protxlstm,evolution_remote_homology_tape_rh_processed_test-fold-holdout_mean,protxlstm_102M_60B,test_performance_2,sampling_seed-12345,0.0,0.0,5,,,,stat
protxlstm,evolution_remote_homology_tape_rh_processed_test-fold-holdout_mean,protxlstm_102M_60B,test_performance_2,sampling_seed-42,0.0,0.0,5,,,,stat
protxlstm,evolution_remote_homology_tape_rh_processed_test-superfamily-holdout_mean,protxlstm_102M_60B,test_performance_2,sampling_seed-0,0.0,0.0,5,,,,stat
protxlstm,evolution_remote_homology_tape_rh_processed_test-superfamily-holdout_mean,protxlstm_102M_60B,test_performance_2,sampling_seed-12345,0.0,0.0,5,-inf,0.0,True,stat
protxlstm,evolution_remote_homology_tape_rh_processed_test-superfamily-holdout_mean,protxlstm_102M_60B,test_performance_2,sampling_seed-42,0.0,0.0,5,,,,stat
protxlstm,proeng_aav_low_vs_high_mean,protxlstm_102M_60B,test_performance_2,sampling_seed-0,0.22513435536593648,0.016202927332769436,5,-15.588996538681467,4.943421040107444e-05,True,stat
protxlstm,proeng_aav_low_vs_high_mean,protxlstm_102M_60B,test_performance_2,sampling_seed-12345,0.22513435536593648,0.016202927332769436,5,-15.550606576804068,4.991751159327484e-05,True,stat
protxlstm,proeng_aav_low_vs_high_mean,protxlstm_102M_60B,test_performance_2,sampling_seed-42,0.22513435536593648,0.016202927332769436,5,-15.588996538681467,4.943421040107444e-05,True,stat
protxlstm,proeng_aav_one_vs_many_mean,protxlstm_102M_60B,test_performance_2,sampling_seed-0,0.2093823907631299,0.06425107908701432,5,-9.588777002347133,0.0003305347683321315,True,stat
protxlstm,proeng_aav_one_vs_many_mean,protxlstm_102M_60B,test_performance_2,sampling_seed-12345,0.2093823907631299,0.06425107908701432,5,-9.591987223992252,0.000330107878152515,True,stat
protxlstm,proeng_aav_one_vs_many_mean,protxlstm_102M_60B,test_performance_2,sampling_seed-42,0.2093823907631299,0.06425107908701432,5,-9.588777002347133,0.0003305347683321315,True,stat
protxlstm,proeng_aav_two_vs_many_mean,protxlstm_102M_60B,test_performance_2,sampling_seed-0,0.4422071645593827,0.052489266793961493,5,-7.685341965724807,0.0007708552061322034,True,stat
protxlstm,proeng_aav_two_vs_many_mean,protxlstm_102M_60B,test_performance_2,sampling_seed-12345,0.4422071645593827,0.052489266793961493,5,-8.237649517814283,0.0005921096736958572,True,stat
protxlstm,proeng_aav_two_vs_many_mean,protxlstm_102M_60B,test_performance_2,sampling_seed-42,0.4422071645593827,0.052489266793961493,5,-7.685341965724807,0.0007708552061322034,True,stat
protxlstm,proeng_gb1_low_vs_high_mean,protxlstm_102M_60B,test_performance_2,sampling_seed-0,0.18857600740952013,0.041480679453826996,5,-14.254197990175577,7.034497264152746e-05,True,stat
protxlstm,proeng_gb1_low_vs_high_mean,protxlstm_102M_60B,test_performance_2,sampling_seed-12345,0.18857600740952013,0.041480679453826996,5,-14.254197990175577,7.034497264152746e-05,True,stat
protxlstm,proeng_gb1_low_vs_high_mean,protxlstm_102M_60B,test_performance_2,sampling_seed-42,0.18857600740952013,0.041480679453826996,5,-14.254197990175577,7.034497264152746e-05,True,stat
protxlstm,proeng_gb1_low_vs_high_mean,protxlstm_26M_30B,test_performance_2,sampling_seed-0,0.2017545598234348,0.018299691154246223,5,-26.214220952997284,6.291755977914348e-06,True,stat
protxlstm,proeng_gb1_low_vs_high_mean,protxlstm_26M_30B,test_performance_2,sampling_seed-12345,0.2017545598234348,0.018299691154246223,5,-26.214220952997284,6.291755977914348e-06,True,stat
protxlstm,proeng_gb1_low_vs_high_mean,protxlstm_26M_30B,test_performance_2,sampling_seed-42,0.2017545598234348,0.018299691154246223,5,-26.214220952997284,6.291755977914348e-06,True,stat
protxlstm,proeng_gb1_one_vs_rest_mean,protxlstm_102M_60B,test_performance_2,sampling_seed-0,0.09241302468604451,0.02762096362561134,5,-17.98425305485406,2.8096518059468334e-05,True,stat
protxlstm,proeng_gb1_one_vs_rest_mean,protxlstm_102M_60B,test_performance_2,sampling_seed-12345,0.09241302468604451,0.02762096362561134,5,-17.98425305485406,2.8096518059468334e-05,True,stat
protxlstm,proeng_gb1_one_vs_rest_mean,protxlstm_102M_60B,test_performance_2,sampling_seed-42,0.09241302468604451,0.02762096362561134,5,-17.98425305485406,2.8096518059468334e-05,True,stat
protxlstm,proeng_gb1_one_vs_rest_mean,protxlstm_26M_30B,test_performance_2,sampling_seed-0,0.13627999817827863,0.02876079876777987,5,-3.720604012351669,0.01023187113665018,True,stat
protxlstm,proeng_gb1_one_vs_rest_mean,protxlstm_26M_30B,test_performance_2,sampling_seed-12345,0.13627999817827863,0.02876079876777987,5,-3.720604012351669,0.01023187113665018,True,stat
protxlstm,proeng_gb1_one_vs_rest_mean,protxlstm_26M_30B,test_performance_2,sampling_seed-42,0.13627999817827863,0.02876079876777987,5,-3.720604012351669,0.01023187113665018,True,stat
protxlstm,proeng_gb1_two_vs_rest_mean,protxlstm_102M_60B,test_performance_2,sampling_seed-0,0.25915608520468,0.06149429799042131,5,1.2046987309651207,0.8526390808378252,False,stat
protxlstm,proeng_gb1_two_vs_rest_mean,protxlstm_102M_60B,test_performance_2,sampling_seed-12345,0.25915608520468,0.06149429799042131,5,1.2046987309651207,0.8526390808378252,False,stat
protxlstm,proeng_gb1_two_vs_rest_mean,protxlstm_102M_60B,test_performance_2,sampling_seed-42,0.25915608520468,0.06149429799042131,5,1.2046987309651207,0.8526390808378252,False,stat
protxlstm,proeng_gb1_two_vs_rest_mean,protxlstm_26M_30B,test_performance_2,sampling_seed-0,0.10790143086194308,0.057959723753064823,5,-4.032531827136787,0.007850320721055348,True,stat
protxlstm,proeng_gb1_two_vs_rest_mean,protxlstm_26M_30B,test_performance_2,sampling_seed-12345,0.10790143086194308,0.057959723753064823,5,-4.032531827136787,0.007850320721055348,True,stat
protxlstm,proeng_gb1_two_vs_rest_mean,protxlstm_26M_30B,test_performance_2,sampling_seed-42,0.10790143086194308,0.057959723753064823,5,-4.032531827136787,0.007850320721055348,True,stat
protxlstm,proeng_thermo_mixed_split_mean,protxlstm_102M_60B,test_performance_2,sampling_seed-0,0.24294641922758292,0.006215049389181964,5,-128.0563275307095,1.1151686322357485e-08,True,stat
protxlstm,proeng_thermo_mixed_split_mean,protxlstm_102M_60B,test_performance_2,sampling_seed-12345,0.23846650007243256,0.00708280365658341,5,-111.45020255235168,1.9434114095563965e-08,True,stat
protxlstm,proeng_thermo_mixed_split_mean,protxlstm_102M_60B,test_performance_2,sampling_seed-42,0.23977420018572987,0.008811753309811491,5,-88.99301706549869,4.7789451046748364e-08,True,stat
protxlstm,structure_secondary_structure_tape_ss3_processed_casp12_noflatten,protxlstm_102M_60B,test_performance_2,sampling_seed-0,0.4850330760749724,0.004556930447612313,5,-97.08424951875082,3.374574529599564e-08,True,stat
protxlstm,structure_secondary_structure_tape_ss3_processed_casp12_noflatten,protxlstm_102M_60B,test_performance_2,sampling_seed-12345,0.48426130099228226,0.005324624576299741,5,-83.98969525298278,6.02291747327047e-08,True,stat
protxlstm,structure_secondary_structure_tape_ss3_processed_casp12_noflatten,protxlstm_102M_60B,test_performance_2,sampling_seed-42,0.4843439911797134,0.005921801706385348,5,-73.71928337387695,1.0145285295308304e-07,True,stat
protxlstm,structure_secondary_structure_tape_ss3_processed_cb513_noflatten,protxlstm_102M_60B,test_performance_2,sampling_seed-0,0.47018287614297594,0.004200137433062477,5,-139.78987337547764,7.853626793722479e-09,True,stat
protxlstm,structure_secondary_structure_tape_ss3_processed_cb513_noflatten,protxlstm_102M_60B,test_performance_2,sampling_seed-12345,0.4697824882238847,0.004344814535993839,5,-135.04876411561187,9.015712736442751e-09,True,stat
protxlstm,structure_secondary_structure_tape_ss3_processed_cb513_noflatten,protxlstm_102M_60B,test_performance_2,sampling_seed-42,0.47007896924355774,0.0043231308769608925,5,-135.85583480013267,8.803415915642754e-09,True,stat
protxlstm,structure_secondary_structure_tape_ss3_processed_ts115_noflatten,protxlstm_102M_60B,test_performance_2,sampling_seed-0,0.4818946943172637,0.005430141770634785,5,-109.2519516081389,2.104562900473072e-08,True,stat
protxlstm,structure_secondary_structure_tape_ss3_processed_ts115_noflatten,protxlstm_102M_60B,test_performance_2,sampling_seed-12345,0.48229194721249663,0.005443566585645237,5,-109.09591332098984,2.1166258760005644e-08,True,stat
protxlstm,structure_secondary_structure_tape_ss3_processed_ts115_noflatten,protxlstm_102M_60B,test_performance_2,sampling_seed-42,0.4825074064099111,0.005563706360094795,5,-106.35589390804245,2.3432525095766488e-08,True,stat
